"id","wta_car","wta_elec","wta_green","ifpollution","living_area_ln","age_ln","is_bachelor","location","female","married","income_level","youth","older_adults","partymember","province","weekday","ifsunny","caruse","conditioner1month","mainuseelec","heard_about_global_warming","know_about_low_carbon","know_about_carbon_neutrality","know_about_carbon_policy","publictrans","conditionernumber","energy_consume2020","weights"
933,"4","4","3",0,3.76120011569356,3.97029191355212,0,"city",1,1,5,"0","0","0","Jilin","Monday","1",1,0,"1","yes but disagree","heard but do not know","never","never",2,0,583,0.886072170525715
3315,"7","7","7",0,4.35670882668959,3.25809653802148,0,"county seat",1,1,4,"1","1","0","Jilin","Friday","1",0,0,"1","yes and agree","heard but do not know","never","never",0,0,1527,0.446925814010253
3218,"1","3","4",0,4.55387689160054,3.36729582998647,0,"county seat",0,1,5,"1","0","0","Jilin","Thursday","1",0,0,"1","yes and agree","never","never","never",6,0,2160,0.46690967267782
2302,"5","4","5",0,4.70048036579242,2.94443897916644,1,"city",0,0,4,"0","1","0","Jilin","Saturday","1",0,0,"1","yes and agree","heard and know","heard but do not know","heard and know",2,0,1776,0.751430664156505
2205,"7","7","7",0,3.91202300542815,3.76120011569356,0,"city",1,1,3,"1","0","0","Shanxi","Thursday","1",0,1,"1","yes and agree","heard and know","heard but do not know","heard but do not know",10,1,2600,0.565605561669616
2569,"7","7","7",1,4.33073334028633,3.68887945411394,0,"county seat",1,1,3,"1","0","0","Jilin","Wednesday","1",0,0,"1","no","never","never","never",6,0,1818,0.29
1988,"4","4","2",0,4.49980967033027,3.85014760171006,0,"city",1,1,3,"0","0","0","Shanxi","Wednesday","1",0,0,"1","yes but disagree","heard but do not know","never","never",1,0,2708,1.19762740832752
2814,"4","2","2",0,5.01063529409626,3.63758615972639,0,"rural",1,1,3,"1","0","0","Henan","Saturday","1",0,0,"1","yes but disagree","never","never","never",0,0,4398,1.75173861887515
1699,"5","5","4",0,5.07517381523383,3.87120101090789,0,"rural",1,1,3,"0","0","0","Shanxi","Sunday","1",1,0,"1","yes and agree","heard but do not know","never","never",0,0,1340,1.05149795660307
2481,"2","2","3",0,4.23410650459726,3.78418963391826,0,"city",1,1,5,"1","0","0","Jilin","Monday","1",1,0,"1","yes but disagree","heard but do not know","never","heard but do not know",0,0,2572,0.539519588268097
1832,"7","7","6",0,4.46590811865458,3.95124371858143,0,"rural",1,1,3,"0","0","0","Shanxi","Tuesday","1",1,0,"1","yes and agree","never","heard but do not know","heard but do not know",0,0,445,0.29
2493,"4","5","5",0,5.29831736654804,3.29583686600433,1,"city",1,1,3,"0","0","0","Shanxi","Monday","1",0,0,"1","yes and agree","never","never","never",5,0,1560,0.427046595145418
1081,"4","4","2",0,4.65396035015752,3.55534806148941,1,"city",1,1,5,"1","1","0","Shanxi","Tuesday","0",1,0,"1","yes but disagree","heard but do not know","never","never",2,0,3200,0.29
1561,"7","7","7",0,4.60517018598809,2.99573227355399,0,"county seat",0,0,3,"1","1","0","Shanxi","Saturday","1",0,0,"1","yes and agree","never","never","never",0,0,1200,2.18863615172015
2128,"3","4","3",0,3.91202300542815,4.14313472639153,0,"city",1,1,6,"0","1","0","Jilin","Thursday","1",1,0,"1","no","never","never","never",2,0,1440,0.54559528822471
1514,"7","7","7",0,3.2188758248682,4.00733318523247,0,"county seat",1,1,1,"1","0","0","Shanxi","Saturday","1",1,0,"0","no","heard and know","never","never",0,0,1320,0.802621243321656
1696,"4","3","4",0,4.78749174278205,3.71357206670431,0,"rural",1,1,1,"1","0","0","Shanxi","Sunday","1",1,0,"1","no","never","never","never",0,0,1400,1.50096668947643
1256,"5","5","4",0,4.18965474202643,4.04305126783455,0,"city",1,1,3,"0","1","0","Jilin","Thursday","0",1,0,"1","yes and agree","never","never","heard but do not know",14,0,1091,0.29
3419,"7","7","7",0,4.24849524204936,3.52636052461616,0,"county seat",0,1,3,"0","1","0","Jilin","Saturday","1",1,0,"1","no","heard but do not know","never","never",15,0,600,9.5
2320,"7","7","6",0,5.04342511691925,2.94443897916644,1,"rural",0,0,4,"0","0","0","Jilin","Saturday","1",0,0,"1","yes and agree","heard but do not know","heard but do not know","heard and know",0,0,1961,0.695859036972658
3050,"7","7","7",1,4.60517018598809,3.63758615972639,0,"rural",1,1,3,"0","0","0","Shanxi","Wednesday","0",0,0,"1","yes and agree","heard but do not know","never","never",0,0,2180,1.75173861887515
981,"2","3","3",0,4.17438726989564,3.55534806148941,0,"city",1,0,4,"0","1","0","Shanxi","Monday","1",1,0,"1","yes but disagree","heard but do not know","never","never",2,0,800,0.29
1420,"7","2","2",0,4.0561233494019,4.12713438504509,0,"county seat",1,1,3,"0","1","0","Shanxi","Saturday","1",1,0,"1","no","never","never","never",5,0,1000,6.31778598227502
3453,"1","1","1",1,4.57471097850338,3.40119738166216,1,"city",0,1,2,"0","0","0","Shanxi","Sunday","1",0,0,"1","yes and agree","heard and know","heard but do not know","heard but do not know",2,0,2160,0.445985331052855
2559,"4","5","5",0,3.68887945411394,4.04305126783455,0,"rural",0,1,4,"0","0","0","Jilin","Wednesday","1",1,0,"1","no","never","never","never",4,0,909,4.51051264110918
3445,"7","7","7",1,4.38202663467388,4.14313472639153,0,"county seat",0,1,1,"1","1","0","Shanxi","Sunday","1",1,0,"1","no","never","never","never",2,0,3390,0.658886294294631
3293,"7","7","2",0,4.0943445622221,3.43398720448515,0,"city",1,1,2,"1","0","0","Jilin","Thursday","1",1,0,"1","yes and agree","heard and know","heard but do not know","never",0,0,3000,0.357396571614206
1518,"1","7","1",0,4.38202663467388,3.3322045101752,0,"county seat",0,1,3,"1","0","0","Shanxi","Saturday","1",0,0,"1","no","never","never","never",0,0,1333,1.44745920117007
2491,"1","4","1",0,4.90527477843843,3.63758615972639,1,"city",1,1,4,"1","0","0","Shanxi","Tuesday","1",0,0,"1","yes and agree","never","never","never",5,0,1508,0.29
2232,"2","3","1",0,4.86753445045558,3.97029191355212,0,"county seat",1,1,7,"0","0","0","Henan","Friday","0",0,1,"1","yes and agree","heard but do not know","never","never",0,1,1167,0.886072170525715
2015,"2","1","1",0,4.8283137373023,3.13549421592915,1,"city",1,0,4,"1","0","0","Henan","Wednesday","1",0,3,"1","yes and agree","heard and know","never","never",5,1,1257,0.513391102033781
1462,"7","7","6",0,4.31748811353631,3.8286413964891,0,"county seat",0,1,3,"1","1","0","Shanxi","Saturday","1",1,0,"1","yes but disagree","never","never","never",0,0,1440,0.591828845854288
2586,"1","1","1",0,4.86753445045558,3.85014760171006,0,"rural",1,1,4,"1","0","0","Henan","Wednesday","1",1,4,"1","no","never","never","heard but do not know",0,1,4111,1.10583714859619
1250,"7","7","7",0,4.15888308335967,4.11087386417331,0,"city",1,1,4,"0","1","0","Shanxi","Thursday","0",1,1,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",4,1,856,0.599895843933836
2455,"2","2","2",0,4.02535169073515,4.15888308335967,0,"city",1,1,5,"0","1","0","Jilin","Monday","1",1,0,"1","yes but disagree","heard but do not know","heard but do not know","never",2,0,1200,0.520555819032494
2289,"5","4","4",0,3.40119738166216,3.68887945411394,0,"county seat",1,1,4,"1","0","0","Henan","Saturday","0",1,1,"1","yes and agree","heard but do not know","never","never",0,1,840,1.71379837552918
2651,"7","7","7",0,4.70953020131233,3.04452243772342,0,"county seat",1,0,3,"0","0","0","Henan","Wednesday","1",1,0,"0","no","never","never","never",2,0,252,0.564039248433492
1186,"1","2","2",0,5.56068163101553,3.2188758248682,1,"rural",1,0,3,"0","0","0","Shanxi","Wednesday","1",1,0,"1","yes and agree","heard but do not know","never","never",1,0,1100,0.435344981151462
2413,"6","1","1",0,4.49980967033027,3.61091791264422,1,"county seat",1,1,4,"1","1","0","Henan","Monday","1",0,4,"1","yes but disagree","heard but do not know","never","never",0,1,2822,0.29
3403,"7","7","4",1,4.36944785246702,3.46573590279973,0,"county seat",1,1,3,"1","0","0","Jilin","Saturday","0",1,0,"1","no","heard but do not know","heard but do not know","never",10,0,1400,0.29
1533,"4","2","2",0,3.91202300542815,3.63758615972639,0,"county seat",1,1,5,"1","0","0","Shanxi","Saturday","1",1,0,"1","no","heard but do not know","never","heard but do not know",0,0,1250,1.90058965173231
2310,"5","2","1",0,4.60517018598809,2.94443897916644,0,"city",0,0,3,"1","0","0","Henan","Saturday","0",1,0,"1","yes but disagree","heard but do not know","never","heard but do not know",2,0,760,2.30572763166636
2811,"2","1","1",0,4.78749174278205,3.73766961828337,0,"county seat",1,1,4,"1","0","0","Henan","Friday","1",1,2,"1","yes and agree","never","never","never",14,1,4107,1.54603395300811
2530,"4","3","5",0,4.78749174278205,3.63758615972639,0,"county seat",1,1,5,"1","0","0","Henan","Tuesday","1",1,4,"1","yes but disagree","heard but do not know","heard but do not know","never",15,1,3833,0.719284534475195
2582,"2","4","2",0,4.49980967033027,4.21950770517611,0,"rural",1,1,5,"0","1","0","Jilin","Wednesday","1",1,0,"1","no","never","never","never",4,0,432,0.40311614549737
825,"2","2","1",0,4.31748811353631,3.55534806148941,1,"rural",0,1,3,"0","0","0","Shanxi","Sunday","1",0,0,"1","yes and agree","heard and know","heard and know","heard but do not know",1,0,1400,0.29
2298,"6","7","1",0,4.49980967033027,3.3322045101752,0,"rural",0,1,3,"1","0","0","Shanxi","Saturday","0",1,0,"1","no","never","never","never",0,0,2391,3.63215982833631
2206,"4","7","7",1,4.48863636973214,3.25809653802148,1,"city",1,0,4,"1","0","0","Henan","Thursday","0",0,3,"1","no","never","never","heard but do not know",2,1,2374,0.446925814010253
3411,"7","7","7",1,5.19295685089021,3.09104245335832,0,"county seat",1,0,3,"0","0","0","Shanxi","Saturday","1",1,0,"1","yes and agree","never","never","never",2,0,1418,0.538035190623942
349,"4","4","4",0,4.24849524204936,3.55534806148941,0,"city",0,1,5,"1","0","1","Henan","Thursday","1",0,3,"1","yes and agree","heard and know","heard but do not know","never",5,1,563,0.29
1153,"4","2","4",0,3.68887945411394,4.24849524204936,0,"city",1,1,5,"0","1","0","Jilin","Monday","1",1,0,"1","no","never","never","never",4,0,1467,0.29
2103,"4","4","4",0,3.91202300542815,3.98898404656427,0,"rural",1,1,6,"0","0","0","Jilin","Thursday","1",1,0,"1","yes but disagree","heard but do not know","heard but do not know","never",6,0,1856,0.29
1120,"7","7","7",1,4.60517018598809,3.09104245335832,0,"rural",1,0,3,"1","0","0","Shanxi","Wednesday","1",0,0,"0","yes and agree","heard but do not know","never","heard but do not know",0,0,533,0.49978527711044
2115,"4","2","4",1,4.49980967033027,3.89182029811063,0,"city",1,1,4,"0","0","0","Shanxi","Thursday","1",0,0,"1","no","never","never","never",2,0,2400,0.428181366720944
2418,"7","6","4",0,4.55387689160054,3.29583686600433,1,"city",1,0,4,"0","0","0","Shanxi","Monday","1",1,0,"1","yes and agree","never","never","never",40,0,1440,0.427046595145418
2629,"4","2","4",0,3.91202300542815,3.63758615972639,0,"county seat",1,1,4,"1","0","0","Henan","Wednesday","1",1,4,"1","yes but disagree","heard but do not know","never","never",0,1,1218,1.90058965173231
3401,"7","6","7",1,4.40671924726425,3.36729582998647,1,"county seat",0,1,3,"1","0","0","Jilin","Saturday","0",0,0,"1","yes and agree","heard but do not know","heard but do not know","never",6,0,2018,0.46690967267782
3365,"7","7","3",0,4.17438726989564,3.52636052461616,0,"city",0,1,3,"1","0","0","Jilin","Friday","1",1,0,"1","yes and agree","heard and know","heard but do not know","never",0,0,893,2.87804943827722
2535,"7","4","4",0,4.78749174278205,3.58351893845611,0,"county seat",1,1,5,"1","0","0","Henan","Tuesday","1",0,4,"1","yes but disagree","heard but do not know","heard but do not know","never",6,1,2625,0.29
2832,"1","1","2",0,4.40671924726425,3.43398720448515,0,"county seat",1,1,4,"0","0","0","Gansu","Friday","1",1,0,"1","yes and agree","never","heard but do not know","never",8,0,1724,0.357396571614206
2142,"7","7","7",0,5.31320597904179,3.55534806148941,0,"rural",0,1,4,"1","0","0","Guizhou","Thursday","0",0,0,"1","no","never","never","never",15,0,4036,0.29
3328,"6","5","5",0,4.70048036579242,3.49650756146648,0,"city",0,0,4,"0","0","0","Guangxi","Thursday","0",1,0,"1","no","never","never","never",0,0,1875,1.12227035902825
2163,"7","2","2",1,5.07517381523383,3.58351893845611,0,"rural",1,1,4,"1","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",8,0,1393,0.734314968914343
884,"7","7","4",0,4.56434819146784,3.55534806148941,1,"city",1,1,5,"1","0","1","Guizhou","Sunday","0",0,0,"1","yes and agree","familiar","heard but do not know","never",2,0,12800,0.29
2846,"1","1","1",0,4.21950770517611,3.66356164612965,0,"county seat",1,1,4,"0","0","0","Gansu","Friday","1",1,0,"1","yes and agree","heard but do not know","never","never",12,0,1582,0.29
2961,"2","2","1",0,4.60517018598809,3.55534806148941,0,"county seat",1,1,4,"1","0","0","Guangxi","Monday","0",0,2,"1","yes and agree","heard but do not know","heard but do not know","heard but do not know",0,1,5200,0.833373707099913
3418,"3","3","2",0,4.46590811865458,3.43398720448515,0,"county seat",0,1,3,"1","0","0","Guangxi","Saturday","0",1,0,"1","yes and agree","heard but do not know","heard but do not know","never",4,0,1765,0.426155297891374
619,"7","7","7",0,4.56434819146784,3.2188758248682,0,"county seat",1,1,4,"0","0","0","Guizhou","Friday","0",0,0,"1","yes but disagree","heard but do not know","never","never",20,0,1438,0.467902055622054
2853,"1","1","3",0,4.24849524204936,3.43398720448515,1,"county seat",1,0,4,"0","0","0","Gansu","Friday","1",1,1,"1","yes and agree","never","never","never",10,1,1333,0.357396571614206
1194,"7","7","7",0,4.78749174278205,3.2188758248682,0,"rural",0,0,4,"1","0","0","Guizhou","Monday","0",0,0,"1","yes but disagree","never","never","never",10,0,3000,1.55720920924141
2181,"1","1","3",1,4.49980967033027,3.43398720448515,0,"county seat",1,1,4,"0","0","0","Gansu","Thursday","0",1,0,"0","no","never","never","never",0,0,2400,0.357396571614206
1218,"2","2","1",0,4.60517018598809,3.76120011569356,0,"rural",1,1,4,"1","0","0","Gansu","Thursday","1",1,0,"0","yes but disagree","heard but do not know","never","never",0,0,2000,0.29
1888,"2","2","2",0,4.60517018598809,3.52636052461616,1,"city",0,0,3,"0","1","0","Gansu","Tuesday","1",0,0,"1","no","never","never","never",14,0,960,0.372673552734844
2680,"1","2","2",1,5.13579843705026,3.43398720448515,0,"rural",1,1,3,"1","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","never","never","never",5,0,462,0.93997374811263
1236,"1","1","1",0,4.31748811353631,4.4188406077966,0,"rural",0,0,1,"0","1","0","Gansu","Thursday","0",1,0,"0","no","never","never","never",0,0,1600,2.3657337233901
3132,"6","6","6",0,4.04305126783455,3.85014760171006,0,"city",0,0,4,"0","0","0","Guangxi","Wednesday","0",1,0,"1","yes and agree","heard but do not know","never","never",0,0,1173,0.29
3026,"6","7","5",0,4.55387689160054,3.66356164612965,1,"city",1,1,4,"0","0","0","Guangxi","Wednesday","0",1,4,"1","yes and agree","heard but do not know","never","never",10,1,2407,0.29
2831,"7","7","7",0,4.9416424226093,3.85014760171006,0,"rural",0,1,3,"1","0","0","Gansu","Friday","0",1,0,"1","yes but disagree","never","never","never",10,0,2209,1.35169466588898
2154,"1","1","1",0,5.36129216570943,3.13549421592915,0,"rural",0,0,3,"0","0","0","Guizhou","Thursday","0",1,0,"1","yes and agree","never","never","never",0,0,3125,0.574234834677739
1565,"5","6","5",0,4.66343909411207,3.13549421592915,1,"city",1,0,3,"0","0","0","Guizhou","Saturday","0",0,0,"1","yes and agree","heard but do not know","never","never",10,0,3475,0.513391102033781
2416,"7","7","2",0,4.52178857704904,3.76120011569356,0,"city",0,1,5,"1","0","0","Guangxi","Monday","0",0,0,"1","yes and agree","heard but do not know","never","never",0,0,3571,0.683631473013212
2185,"1","1","1",1,4.86753445045558,3.58351893845611,0,"rural",1,1,3,"0","0","0","Gansu","Thursday","1",1,0,"1","yes and agree","heard but do not know","never","never",7,0,2082,0.734314968914343
2343,"7","7","7",0,4.7361984483945,3.87120101090789,1,"county seat",0,1,4,"1","0","1","Gansu","Saturday","0",0,0,"1","yes and agree","never","never","never",0,0,1517,0.29
1223,"1","1","1",0,4.24849524204936,3.66356164612965,0,"rural",0,1,2,"1","1","0","Gansu","Thursday","1",1,0,"0","no","never","never","never",2,0,3000,9.5
1301,"7","7","7",0,4.29728540621879,3.29583686600433,0,"city",1,1,4,"1","0","0","Guangxi","Friday","0",0,3,"1","yes and agree","familiar","heard but do not know","never",0,1,7306,0.427046595145418
1193,"3","3","4",0,4.29045944114839,3.68887945411394,0,"city",1,1,6,"1","0","0","Gansu","Monday","1",1,0,"1","yes and agree","heard and know","heard but do not know","never",14,0,1527,0.652822858651694
2393,"4","4","4",0,4.46590811865458,3.87120101090789,1,"county seat",0,1,4,"0","0","1","Gansu","Sunday","1",0,4,"1","yes and agree","never","heard and know","heard and know",1,1,3115,0.29
2144,"2","2","2",0,5.52146091786225,3.55534806148941,0,"rural",0,1,3,"1","1","0","Guizhou","Thursday","0",0,0,"1","yes and agree","heard but do not know","heard but do not know","never",0,0,3057,0.937813352562541
1483,"6","2","2",0,4.44265125649032,4.06044301054642,0,"city",0,1,5,"0","1","0","Gansu","Saturday","1",1,0,"1","yes and agree","heard but do not know","heard but do not know","never",2,0,880,0.29
1695,"7","4","4",0,5.39362754635236,3.2188758248682,0,"rural",0,1,1,"1","0","0","Guizhou","Sunday","1",1,0,"1","no","never","never","never",0,0,1191,1.55720920924141
1530,"7","7","3",0,4.0943445622221,4.06044301054642,0,"city",0,1,5,"0","0","0","Gansu","Saturday","1",1,0,"1","yes and agree","heard but do not know","heard but do not know","never",0,0,2364,0.29
1642,"4","4","2",0,4.47733681447821,3.76120011569356,0,"city",1,1,3,"1","1","0","Gansu","Sunday","0",0,0,"1","yes and agree","heard and know","heard and know","heard and know",24,0,2600,0.29
3329,"2","3","2",0,4.78749174278205,3.13549421592915,0,"rural",1,0,4,"0","1","0","Guangxi","Thursday","0",1,3,"1","yes and agree","heard but do not know","never","never",0,1,1043,0.477141595741477
